P_ID,P_ID2,Valve Size,Co-efficients,10,20,30,40,50,60,70,80,90,100
globe#an_trim#linear#under#900,globe#an_trim#linear#under#900#4#2#2.875,4,Xt,0.517,0.525,0.54,0.526,0.533,0.536,0.534,0.53,0.533,0.53
globe#an_trim#linear#under#900,globe#an_trim#linear#under#900#4#2#2.875,4,Fd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
globe#an_trim#linear#under#900,globe#an_trim#linear#under#900#6#3#4.375,6,Cv,7,14,20.7,28,34.8,41.6,48.5,55.7,62.5,69.6
globe#an_trim#linear#under#900,globe#an_trim#linear#under#900#6#3#4.375,6,FL,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
globe#an_trim#linear#under#900,globe#an_trim#linear#under#900#6#3#4.375,6,Xt,0.563,0.557,0.572,0.557,0.569,0.564,0.566,0.562,0.566,0.564
globe#an_trim#linear#under#900,globe#an_trim#linear#under#900#6#3#4.375,6,Fd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#2#1.5#1.785,2,Cv,3,7.7,13,17.8,22.3,26.4,31,35.3,39,42
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#2#1.5#1.785,2,FL,0.1,,,,,,,,,
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#2#1.5#1.785,2,Xt,0.516,0.602,0.604,0.61,0.607,0.618,0.608,0.607,0.612,0.608
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#2#1.5#1.785,2,Fd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#3#2#2.875,3,Cv,6,21,34.6,49,62.7,77,89.7,98.8,105,108
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#3#2#2.875,3,FL,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#3#2#2.875,3,Xt,0.87,0.8,0.83,0.81,0.82,0.82,0.81,0.82,0.81,0.82
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#3#2#2.875,3,Fd,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#3#2#2.875,3,Cv,6.57,24.1,42.1,58.9,74,86.8,97.4,105,110,111
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#3#2#2.875,3,FL,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#3#2#2.875,3,Xt,0.727,0.61,0.56,0.558,0.588,0.641,0.687,0.723,0.738,0.772
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#3#2#2.875,3,Fd,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#3.625,4,Cv,7.56,27.3,50.1,71.5,90.8,109,126,142,155,162
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#3.625,4,FL,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#3.625,4,Xt,0.625,0.586,0.545,0.519,0.52,0.542,0.577,0.614,0.64,0.674
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#3.625,4,Fd,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#3.6,4,Cv,13.3,28.1,43.7,60,76.3,92,106,118,127,134
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#3.6,4,FL,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#3.6,4,Xt,0.527,0.554,0.578,0.561,0.559,0.569,0.58,0.61,0.652,0.679
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#3.6,4,Fd,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#3.625,6,Cv,28.6,66.4,103,142,180,220,253,284,308,324
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#3.625,6,FL,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#3.625,6,Xt,0.423,0.513,0.533,0.525,0.557,0.535,0.543,0.56,0.598,0.627
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#3.625,6,Fd,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#5.4,6,Cv,31.4,63.7,95.3,127,159,190,219,241,257,266
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#5.4,6,FL,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#5.4,6,Xt,0.572,0.556,0.549,0.551,0.544,0.55,0.555,0.594,0.637,0.672
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#5.4,6,Fd,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#3#2#2.875,3,Cv,3,9,14.4,18.6,23.4,28.5,34.6,40.2,45,48.8
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#3#2#2.875,3,FL,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#3#2#2.875,3,Xt,0.615,0.618,0.592,0.622,0.622,0.633,0.62,0.624,0.622,0.622
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#3#2#2.875,3,Fd,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#3.6,4,Cv,10,20.1,30.3,40.9,51.9,63,74.2,85.1,95.4,105
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#3.6,4,FL,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#3.6,4,Xt,0.527,0.554,0.578,0.561,0.559,0.569,0.58,0.61,0.652,0.679
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#3.6,4,Fd,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#5.4,6,Cv,23.7,46.5,69,91.2,113,136,158,180,201,220
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#5.4,6,FL,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#5.4,6,Xt,0.572,0.556,0.549,0.551,0.544,0.55,0.555,0.594,0.637,0.672
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#5.4,6,Fd,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#3.625,4,Cv,8,20,30,40,52,62,73,82,88.9,88.9
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#3.625,4,FL,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#3.625,4,Xt,0.591,0.531,0.524,0.517,0.513,0.509,0.517,0.527,0.522,0.522
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#3.625,4,Fd,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#3.6,4,Cv,10.3,20.9,31.6,42.8,54.3,66,77.6,88.8,99.3,109
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#3.6,4,FL,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#3.6,4,Xt,0.527,0.554,0.578,0.561,0.559,0.569,0.58,0.61,0.652,0.679
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#3.6,4,Fd,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#5.625,6,Cv,13,30,50,69,87,107,125,143,160,166
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#5.625,6,FL,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#5.625,6,Xt,0.577,0.58,0.548,0.552,0.563,0.545,0.554,0.552,0.555,0.554
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#5.625,6,Fd,0.087,0.051,0.042,0.034,0.031,0.028,0.026,0.024,0.022,0.022
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#5.4,6,Cv,25.4,50.4,75,99.3,124,148,173,196,218,236
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#5.4,6,FL,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#5.4,6,Xt,0.572,0.556,0.549,0.551,0.544,0.55,0.555,0.594,0.637,0.672
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#5.4,6,Fd,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#3.625,4,Cv,8,15,21.5,28,34.4,41,47.3,53.5,56.5,56.8
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#3.625,4,FL,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#3.625,4,Xt,0.526,0.516,0.53,0.53,0.539,0.535,0.54,0.538,0.54,0.54
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#3.625,4,Fd,0.14,0.11,0.079,0.064,0.06,0.053,0.047,0.046,0.042,0.042
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#3.6,4,Cv,7.66,14.5,21.2,28.1,35.2,42.4,49.8,57.3,64.8,72.4
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#3.6,4,FL,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#3.6,4,Xt,0.527,0.554,0.578,0.561,0.559,0.569,0.58,0.61,0.652,0.679
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#3.6,4,Fd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#5.375,6,Cv,8.3,20.5,33,44.3,57,69,83,96.5,108,112
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#5.375,6,FL,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#5.375,6,Xt,0.567,0.575,0.572,0.572,0.556,0.568,0.563,0.561,0.559,0.563
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#5.375,6,Fd,0.093,0.067,0.051,0.045,0.039,0.036,0.032,0.031,0.029,0.028
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#5.4,6,Cv,18.4,34.7,51,67,82.9,98.7,114,130,146,162
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#5.4,6,FL,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#5.4,6,Xt,0.572,0.556,0.549,0.551,0.544,0.55,0.555,0.594,0.637,0.672
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#5.4,6,Fd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#2.875,4,Cv,4,7.9,11.5,15.2,18.8,22.8,27,30.8,33.7,37.1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#2.875,4,FL,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#2.875,4,Xt,0.517,0.525,0.54,0.526,0.533,0.536,0.534,0.53,0.533,0.53
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#4#2#2.875,4,Fd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#4.375,6,Cv,7,14,20.7,28,34.8,41.6,48.5,55.7,62.5,69.6
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#4.375,6,FL,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#4.375,6,Xt,0.563,0.557,0.572,0.557,0.569,0.564,0.566,0.562,0.566,0.564
globe#an_trim#linear#under#1500,globe#an_trim#linear#under#1500#6#3#4.375,6,Fd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#2#1.5#1.875,2,Cv,3.1,8.4,13.1,17.3,21.4,25.1,28.3,30.8,32.9,34.9
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#2#1.5#1.875,2,FL,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#2#1.5#1.875,2,Xt,0.516,0.602,0.604,0.61,0.607,0.618,0.608,0.607,0.612,0.608
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#2#1.5#1.875,2,Fd,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#3#1.5#2.25,3,Cv,7.25,15.7,23.7,31,37.9,44,50,56,61,66
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#3#1.5#2.25,3,FL,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#3#1.5#2.25,3,Xt,0.512,0.541,0.545,0.564,0.564,0.592,0.626,0.671,0.702,0.711
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#3#1.5#2.25,3,Fd,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#4#2#2.9,4,Cv,12.42,27.8,42.9,57,70.3,83,96,107,117,124
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#4#2#2.9,4,FL,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#4#2#2.9,4,Xt,0.561,0.546,0.553,0.556,0.581,0.598,0.629,0.657,0.704,0.707
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#4#2#2.9,4,Fd,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#6#3#4.167,6,Cv,30.39,64.9,98.1,128.8,158.1,187,214,237,254,266
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#6#3#4.167,6,FL,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#6#3#4.167,6,Xt,0.561,0.546,0.553,0.556,0.581,0.598,0.629,0.657,0.704,0.707
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#6#3#4.167,6,Fd,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#3#1.5#2.25,3,Cv,7.97,17.5,26.4,34.6,42,49,55,61,67,72
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#3#1.5#2.25,3,FL,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#3#1.5#2.25,3,Xt,0.512,0.541,0.545,0.564,0.564,0.592,0.626,0.671,0.702,0.711
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#3#1.5#2.25,3,Fd,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#4#2#2.9,4,Cv,12.26,27.4,42.3,56.2,69.3,82,94,106,116,123
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#4#2#2.9,4,FL,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#4#2#2.9,4,Xt,0.561,0.546,0.553,0.556,0.581,0.598,0.629,0.657,0.704,0.707
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#4#2#2.9,4,Fd,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#6#3#4.167,6,Cv,28.31,60.1,91.1,119.9,147.2,174,200,223,243,257
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#6#3#4.167,6,FL,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,7globe#an_trim#linear#under#2500#6#3#4.167,6,Xt,0.561,0.546,0.553,0.556,0.581,0.598,0.629,0.657,0.704,0.707
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#6#3#4.167,6,Fd,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#3#1.5#2.25,3,Cv,5.51,11.3,16.8,22.1,27.2,32,37,41,45,49
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#3#1.5#2.25,3,FL,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#3#1.5#2.25,3,Xt,0.512,0.541,0.545,0.564,0.564,0.592,0.626,0.671,0.702,0.711
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#3#1.5#2.25,3,Fd,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#4#2#2.9,4,Cv,8.35,17,26.1,35.2,44,52,60,68,76,83
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#4#2#2.9,4,FL,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#4#2#2.9,4,Xt,0.561,0.546,0.553,0.556,0.581,0.598,0.629,0.657,0.704,0.707
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#4#2#2.9,4,Fd,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#6#3#4.167,6,Cv,18.92,37.4,56.8,76,94.3,112,129,145,161,177
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#6#3#4.167,6,FL,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#6#3#4.167,6,Xt,0.561,0.546,0.553,0.556,0.581,0.598,0.629,0.657,0.704,0.707
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#6#3#4.167,6,Fd,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#3#1.5#2.25,3,Cv,4.44,8.5,12.4,16.3,20,24,27,30,34,37
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#3#1.5#2.25,3,FL,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#3#1.5#2.25,3,Xt,0.515,0.487,0.5,0.517,0.527,0.553,0.603,0.678,0.777,0.799
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#3#1.5#2.25,3,Fd,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#4#2#2.9,4,Cv,6.22,11.2,16.6,22.2,27.8,33,39,44,49,54
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#4#2#2.9,4,FL,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#4#2#2.9,4,Xt,0.515,0.487,0.5,0.517,0.527,0.553,0.603,0.678,0.777,0.799
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#4#2#2.9,4,Fd,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#6#3#4.167,6,Cv,13.72,24.4,36,47.9,59.9,72,83,94,105,116
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#6#3#4.167,6,FL,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#6#3#4.167,6,Xt,0.561,0.546,0.553,0.556,0.581,0.598,0.629,0.657,0.704,0.707
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#6#3#4.167,6,Fd,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#3#2#1.375,3,Cv,3.37,6.8,9.9,12.8,15.5,18,20,22,24,26
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#3#2#1.375,3,FL,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#3#2#1.375,3,Xt,0.512,0.541,0.545,0.564,0.564,0.592,0.626,0.671,0.702,0.711
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#3#2#1.375,3,Fd,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#4#2#2.25,4,Cv,4.34,8.2,12.4,16.7,20.9,25,29,33,36,40
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#4#2#2.25,4,FL,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#4#2#2.25,4,Xt,0.515,0.487,0.5,0.517,0.527,0.553,0.603,0.678,0.777,0.799
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#4#2#2.25,4,Fd,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#6#3#4.167,6,Cv,13.72,24.4,36,47.9,59.9,72,83,94,105,116
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#6#3#4.167,6,FL,1,1,1,1,1,1,1,1,1,1
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#6#3#4.167,6,Xt,0.561,0.546,0.553,0.556,0.581,0.598,0.629,0.657,0.704,0.707
globe#an_trim#linear#under#2500,globe#an_trim#linear#under#2500#6#3#4.167,6,Fd,1,1,1,1,1,1,1,1,1,1
